sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C31306","","INWK.EStore.srprofile","","Automated"
"C43213","","","Passed","Deprecated"
"C43213","","","","Deprecated"
"C43268","179s","INWK.EStore.srprofile","Passed","Automated"
"C43268","","INWK.EStore.srprofile","","Automated"
"C51921","575s","INWK.EStore.srprofile","Passed","Automated"
"C51921","","INWK.EStore.srprofile","","Automated"
"C43264","103s","INWK.EStore.srprofile","Passed","Automated"
"C43264","","INWK.EStore.srprofile","","Automated"
"C42221","192s","INWK.EStore.srprofile","Passed","Automated"
"C42221","","INWK.EStore.srprofile","","Automated"
"C43207","2284s","INWK.EStore.srprofile","Passed","Automated"
"C43207","391s","INWK.EStore.srprofile","Retest","Automated"
"C43207","368s","INWK.EStore.srprofile","Retest","Automated"
"C43207","365s","INWK.EStore.srprofile","Retest","Automated"
"C43207","380s","INWK.EStore.srprofile","Retest","Automated"
"C43207","382s","INWK.EStore.srprofile","Retest","Automated"
"C43207","366s","INWK.EStore.srprofile","Retest","Automated"
"C43207","372s","INWK.EStore.srprofile","Retest","Automated"
"C43207","","INWK.EStore.srprofile","","Automated"
"C43358","","INWK.EStore.srprofile","Passed","To Be Automated"
"C43358","","INWK.EStore.srprofile","","To Be Automated"
"C42232","108s","INWK.EStore.srprofile","Passed","Automated"
"C42232","","INWK.EStore.srprofile","","Automated"
"C43209","1196s","INWK.EStore.srprofile","Passed","Automated"
"C43209","902s","INWK.EStore.srprofile","Retest","Automated"
"C43209","411s","INWK.EStore.srprofile","Retest","Automated"
"C43209","165s","INWK.EStore.srprofile","Retest","Automated"
"C43209","368s","INWK.EStore.srprofile","Retest","Automated"
"C43209","194s","INWK.EStore.srprofile","Retest","Automated"
"C43209","171s","INWK.EStore.srprofile","Retest","Automated"
"C43209","372s","INWK.EStore.srprofile","Retest","Automated"
"C43209","380s","INWK.EStore.srprofile","Retest","Automated"
"C43209","386s","INWK.EStore.srprofile","Retest","Automated"
"C43209","368s","INWK.EStore.srprofile","Retest","Automated"
"C43209","365s","INWK.EStore.srprofile","Retest","Automated"
"C43209","","INWK.EStore.srprofile","","Automated"
"C43359","","INWK.EStore.srprofile","Passed","To Be Automated"
"C43359","","INWK.EStore.srprofile","","To Be Automated"
"C42233","88s","INWK.EStore.srprofile","Passed","Automated"
"C42233","","INWK.EStore.srprofile","","Automated"
"C43211","1409s","INWK.EStore.srprofile","Passed","Automated"
"C43211","368s","INWK.EStore.srprofile","Retest","Automated"
"C43211","370s","INWK.EStore.srprofile","Retest","Automated"
"C43211","380s","INWK.EStore.srprofile","Retest","Automated"
"C43211","389s","INWK.EStore.srprofile","Retest","Automated"
"C43211","","INWK.EStore.srprofile","","Automated"
"C43360","","INWK.EStore.srprofile","Passed","To Be Automated"
"C43360","","INWK.EStore.srprofile","","To Be Automated"
"C42234","87s","INWK.EStore.srprofile","Passed","Automated"
"C42234","61s","INWK.EStore.srprofile","Retest","Automated"
"C42234","","INWK.EStore.srprofile","","Automated"
"C43217","846s","INWK.EStore.srprofile","Passed","Automated"
"C43217","","INWK.EStore.srprofile","","Automated"
"C43367","","INWK.EStore.srprofile","Passed","To Be Automated"
"C43367","","INWK.EStore.srprofile","","To Be Automated"
"C43563","","INWK.EStore.srprofile","Passed","To Be Automated"
"C43563","","INWK.EStore.srprofile","","To Be Automated"
"C43212","56s","INWK.EStore.srprofile","Passed","Automated"
"C43212","","INWK.EStore.srprofile","","Automated"
"C43214","","","Passed","Manual Only"
"C43214","","","","Manual Only"
"C43265","312s","INWK.EStore.srprofile","Passed","Automated"
"C43265","445s","INWK.EStore.srprofile","Retest","Automated"
"C43265","448s","INWK.EStore.srprofile","Retest","Automated"
"C43265","448s","INWK.EStore.srprofile","Retest","Automated"
"C43265","448s","INWK.EStore.srprofile","Retest","Automated"
"C43265","","INWK.EStore.srprofile","","Automated"
"C48465","90s","INWK.EStore.srprofile","Passed","Automated"
"C48465","","INWK.EStore.srprofile","","Automated"
"C2781","67s","INWK.EStore.srprofile","Passed","Automated"
"C2781","","INWK.EStore.srprofile","","Automated"
"C31307","","","Passed","Manual Only"
"C31307","","","","Manual Only"
"C31307","","","","Manual Only"
"C31309","107s","INWK.EStore.srprofile","Passed","Automated"
"C31309","","INWK.EStore.srprofile","","Automated"
"C17978","","","Passed","Manual Only"
"C17978","","","","Manual Only"
"C17980","","","Passed","Manual Only"
"C17980","","","","Manual Only"
"C17979","","","Passed","Manual Only"
"C17979","","","","Manual Only"
"C17981","","","Passed","Manual Only"
"C17981","","","","Manual Only"
"C2843","495s","INWK.EStore.srprofile","Passed","Automated"
"C2843","","INWK.EStore.srprofile","","Automated"
"C2821","141s","INWK.EStore.srprofile","Passed","Automated"
"C2821","","INWK.EStore.srprofile","","Automated"
"C2820","","","Passed","Manual Only"
"C2820","","","","Manual Only"
"C2823","","","Passed","Manual Only"
"C2823","","","","Manual Only"
"C2825","","","Passed","Manual Only"
"C2825","","","","Manual Only"
"C56844","","INWK.EStore.srprofile","Passed","To Be Automated"
"C56844","","INWK.EStore.srprofile","","To Be Automated"
"C56845","","INWK.EStore.srprofile","Passed","To Be Automated"
"C56845","","INWK.EStore.srprofile","","To Be Automated"
"C2826","81s","INWK.EStore.srprofile","Passed","Automated"
"C2826","","INWK.EStore.srprofile","","Automated"
"C2828","","","Passed","Manual Only"
"C2828","","","","Manual Only"
"C2830","","","Passed","Manual Only"
"C2830","","","","Manual Only"
"C2831","","","Passed","Manual Only"
"C2831","","","","Manual Only"
"C5556","70s","INWK.EStore.srprofile","Passed","Automated"
"C5556","","INWK.EStore.srprofile","","Automated"
"C56839","","INWK.EStore.srprofile","Passed","To Be Automated"
"C56839","","INWK.EStore.srprofile","","To Be Automated"
"C56840","","INWK.EStore.srprofile","Passed","To Be Automated"
"C56840","","INWK.EStore.srprofile","","To Be Automated"
"C2835","764s","INWK.EStore.srprofile","Passed","Automated"
"C2835","","INWK.EStore.srprofile","","Automated"
"C2836","780s","INWK.EStore.srprofile","Passed","Automated"
"C2836","","INWK.EStore.srprofile","","Automated"
"C56859","343s","INWK.EStore.srprofile","Passed","Automated"
"C56859","314s","INWK.EStore.srprofile","Retest","Automated"
"C56859","","INWK.EStore.srprofile","","Automated"
"C56860","341s","INWK.EStore.srprofile","Passed","Automated"
"C56860","","INWK.EStore.srprofile","","Automated"
"C56861","","","Passed","Manual Only"
"C56861","","","","Manual Only"
"C56864","","","Passed","Manual Only"
"C56864","","","","Manual Only"
"C105656","","","Passed","Deprecated"
"C105656","","","","Deprecated"
"C105657","","","Passed","To Be Automated"
"C105657","","","","To Be Automated"
"C105658","","","Passed","To Be Automated"
"C105658","","","","To Be Automated"
"C105659","","","Passed","To Be Automated"
"C105659","","","","To Be Automated"
"C105660","","","Passed","To Be Automated"
"C105660","","","","To Be Automated"
"C31311","103s","INWK.EStore.srprofile","Passed","Automated"
"C31311","","INWK.EStore.srprofile","","Automated"
"C31312","188s","INWK.EStore.srprofile","Passed","Automated"
"C31312","","INWK.EStore.srprofile","","Automated"
"C31313","259s","INWK.EStore.srprofile","Passed","Automated"
"C31313","","INWK.EStore.srprofile","","Automated"
"C31314","161s","INWK.EStore.srprofile","Passed","Automated"
"C31314","101s","INWK.EStore.srprofile","Retest","Automated"
"C31314","133s","INWK.EStore.srprofile","Retest","Automated"
"C31314","143s","INWK.EStore.srprofile","Retest","Automated"
"C31314","100s","INWK.EStore.srprofile","Retest","Automated"
"C31314","100s","INWK.EStore.srprofile","Retest","Automated"
"C31314","","INWK.EStore.srprofile","","Automated"
"C31338","169s","INWK.EStore.srprofile","Passed","Automated"
"C31338","154s","INWK.EStore.srprofile","Retest","Automated"
"C31338","","INWK.EStore.srprofile","","Automated"
"C2888","","","Passed","Manual Only"
"C2888","","","","Manual Only"
"C2889","103s","INWK.EStore.srprofile","Passed","Automated"
"C2889","","INWK.EStore.srprofile","","Automated"
"C2890","70s","INWK.EStore.srprofile","Passed","Automated"
"C2890","","INWK.EStore.srprofile","","Automated"
"C31322","370s","INWK.EStore.srprofile","Passed","Automated"
"C31322","","INWK.EStore.srprofile","","Automated"
"C122123","","","Passed","Deprecated"
"C122123","","","","Deprecated"
"C122120","","","Passed","To Be Automated"
"C122120","","","","To Be Automated"
"C122121","","","Passed","To Be Automated"
"C122121","","","","To Be Automated"
"C122122","","","Passed","To Be Automated"
"C122122","","","","To Be Automated"
"C2891","658s","INWK.EStore.srprofile","Passed","Automated"
"C2891","","INWK.EStore.srprofile","","Automated"
"C2892","379s","INWK.EStore.srprofile","Passed","Automated"
"C2892","","INWK.EStore.srprofile","","Automated"
"C2893","385s","INWK.EStore.srprofile","Passed","Automated"
"C2893","469s","INWK.EStore.srprofile","Retest","Automated"
"C2893","457s","INWK.EStore.srprofile","Retest","Automated"
"C2893","387s","INWK.EStore.srprofile","Retest","Automated"
"C2893","384s","INWK.EStore.srprofile","Retest","Automated"
"C2893","423s","INWK.EStore.srprofile","Retest","Automated"
"C2893","489s","INWK.EStore.srprofile","Retest","Automated"
"C2893","479s","INWK.EStore.srprofile","Retest","Automated"
"C2893","488s","INWK.EStore.srprofile","Retest","Automated"
"C2893","447s","INWK.EStore.srprofile","Retest","Automated"
"C2893","","INWK.EStore.srprofile","","Automated"
"C2895","","","Passed","Manual Only"
"C2895","","","","Manual Only"
"C2896","","","Passed","Manual Only"
"C2896","","","","Manual Only"
"C31334","","","Passed","Manual Only"
"C31334","","","","Manual Only"
"C31329","","","Passed","Manual Only"
"C31329","","","","Manual Only"
"C31330","","","Passed","Manual Only"
"C31330","","","","Manual Only"
"C31331","619s","INWK.EStore.srprofile","Passed","Automated"
"C31331","","INWK.EStore.srprofile","","Automated"
"C31333","410s","INWK.EStore.srprofile","Passed","Automated"
"C31333","307s","INWK.EStore.srprofile","Retest","Automated"
"C31333","","INWK.EStore.srprofile","","Automated"
"C31335","397s","INWK.EStore.srprofile","Passed","Automated"
"C31335","","INWK.EStore.srprofile","","Automated"
"C31336","390s","INWK.EStore.srprofile","Passed","Automated"
"C31336","","INWK.EStore.srprofile","","Automated"
"C31337","438s","INWK.EStore.srprofile","Passed","Automated"
"C31337","","INWK.EStore.srprofile","","Automated"
"C56852","","","Passed","Manual Only"
"C56852","","","","Manual Only"
"C56853","","","Passed","Manual Only"
"C56853","","","","Manual Only"
"C56854","","","Passed","Manual Only"
"C56854","","","","Manual Only"
"C56855","960s","INWK.EStore.srprofile","Passed","Automated"
"C56855","","INWK.EStore.srprofile","","Automated"
"C122169","","","Passed","To Be Automated"
"C122169","","","","To Be Automated"
"C122170","","","Passed","To Be Automated"
"C122170","","","","To Be Automated"
"C31323","766s","INWK.EStore.srprofile","Passed","Automated"
"C31323","653s","INWK.EStore.srprofile","Blocked","Automated"
"C31323","","INWK.EStore.srprofile","","Automated"
"C31324","254s","INWK.EStore.srprofile","Passed","Automated"
"C31324","","INWK.EStore.srprofile","","Automated"
"C31326","","","Passed","Manual Only"
"C31326","","","","Manual Only"
"C31327","","","Passed","Manual Only"
"C31327","","","","Manual Only"
"C31356","","","Passed","Manual Only"
"C31356","","","","Manual Only"
"C31358","","","Passed","Manual Only"
"C31358","","","","Manual Only"
"C31328","453s","INWK.EStore.srprofile","Passed","Automated"
"C31328","","INWK.EStore.srprofile","","Automated"
"C31325","","","Passed","Manual Only"
"C31325","","","","Manual Only"
"C2907","","","Passed","Manual Only"
"C2907","","","","Manual Only"
"C2908","","","Passed","Manual Only"
"C2908","","","","Manual Only"
"C2910","","","Passed","Manual Only"
"C2910","","","","Manual Only"
"C2911","","","Passed","Manual Only"
"C2911","","","","Manual Only"
"C2912","","","Passed","Manual Only"
"C2912","","","","Manual Only"
"C2913","","","Passed","Manual Only"
"C2913","","","","Manual Only"
"C2914","","","Passed","Manual Only"
"C2914","","","","Manual Only"
"C2916","","","Passed","Manual Only"
"C2916","","","","Manual Only"
"C4840","","","Passed","Manual Only"
"C4840","","","","Manual Only"
"C2917","","","Passed","Manual Only"
"C2917","","","","Manual Only"
"C2915","","","Passed","Manual Only"
"C2915","","","","Manual Only"
"C4709","726s","INWK.EStore.srprofile","Passed","Automated"
"C4709","121s","INWK.EStore.srprofile","Retest","Automated"
"C4709","143s","INWK.EStore.srprofile","Retest","Automated"
"C4709","","INWK.EStore.srprofile","","Automated"
"C4710","1120s","INWK.EStore.srprofile","Passed","Automated"
"C4710","316s","INWK.EStore.srprofile","Retest","Automated"
"C4710","312s","INWK.EStore.srprofile","Retest","Automated"
"C4710","","INWK.EStore.srprofile","","Automated"
"C17964","","","Passed","Manual Only"
"C17964","","","","Manual Only"
"C17965","","","Passed","Manual Only"
"C17965","","","","Manual Only"
"C18008","967s","INWK.EStore.srprofile","Passed","Automated"
"C18008","939s","INWK.EStore.srprofile","Passed","Automated"
"C18008","620s","INWK.EStore.srprofile","Retest","Automated"
"C18008","781s","INWK.EStore.srprofile","Retest","Automated"
"C18008","641s","INWK.EStore.srprofile","Retest","Automated"
"C18008","663s","INWK.EStore.srprofile","Retest","Automated"
"C18008","653s","INWK.EStore.srprofile","Retest","Automated"
"C18008","628s","INWK.EStore.srprofile","Retest","Automated"
"C18008","","INWK.EStore.srprofile","","Automated"
"C18009","","INWK.EStore.srprofile","Passed","Automated"
"C18009","287s","INWK.EStore.srprofile","Retest","Automated"
"C18009","1494s","INWK.EStore.srprofile","Passed","Automated"
"C18009","731s","INWK.EStore.srprofile","Retest","Automated"
"C18009","397s","INWK.EStore.srprofile","Retest","Automated"
"C18009","1174s","INWK.EStore.srprofile","Retest","Automated"
"C18009","400s","INWK.EStore.srprofile","Retest","Automated"
"C18009","","INWK.EStore.srprofile","","Automated"
"C18010","1256s","INWK.EStore.srprofile","Passed","Automated"
"C18010","1083s","INWK.EStore.srprofile","Retest","Automated"
"C18010","113s","INWK.EStore.srprofile","Retest","Automated"
"C18010","1049s","INWK.EStore.srprofile","Retest","Automated"
"C18010","1038s","INWK.EStore.srprofile","Retest","Automated"
"C18010","","INWK.EStore.srprofile","","Automated"
"C18013","1053s","INWK.EStore.srprofile","Passed","Automated"
"C18013","","INWK.EStore.srprofile","","Automated"
"C18011","629s","INWK.EStore.srprofile","Passed","Automated"
"C18011","205s","INWK.EStore.srprofile","Retest","Automated"
"C18011","205s","INWK.EStore.srprofile","Retest","Automated"
"C18011","185s","INWK.EStore.srprofile","Retest","Automated"
"C18011","186s","INWK.EStore.srprofile","Retest","Automated"
"C18011","","INWK.EStore.srprofile","","Automated"
"C18012","","","Passed","Manual Only"
"C18012","","","","Manual Only"
"C18014","","","Passed","Manual Only"
"C18014","","","","Manual Only"
"C18823","","","Passed","Manual Only"
"C18823","","","","Manual Only"
"C18826","55s","INWK.EStore.srprofile","Passed","Automated"
"C18826","","INWK.EStore.srprofile","","Automated"
"C18827","115s","INWK.EStore.srprofile","Passed","Automated"
"C18827","","INWK.EStore.srprofile","","Automated"
"C31259","943s","INWK.EStore.srprofile","Passed","Automated"
"C31259","","INWK.EStore.srprofile","","Automated"
"C31260","1140s","INWK.EStore.srprofile","Passed","Automated"
"C31260","","INWK.EStore.srprofile","","Automated"
"C31261","945s","INWK.EStore.srprofile","Passed","Automated"
"C31261","498s","INWK.EStore.srprofile","Retest","Automated"
"C31261","512s","INWK.EStore.srprofile","Retest","Automated"
"C31261","515s","INWK.EStore.srprofile","Retest","Automated"
"C31261","499s","INWK.EStore.srprofile","Retest","Automated"
"C31261","","INWK.EStore.srprofile","","Automated"
"C31262","936s","INWK.EStore.srprofile","Passed","Automated"
"C31262","","INWK.EStore.srprofile","","Automated"
"C31263","1147s","INWK.EStore.srprofile","Passed","Automated"
"C31263","412s","INWK.EStore.srprofile","Retest","Automated"
"C31263","","INWK.EStore.srprofile","","Automated"
"C31264","949s","INWK.EStore.srprofile","Passed","Automated"
"C31264","487s","INWK.EStore.srprofile","Blocked","Automated"
"C31264","513s","INWK.EStore.srprofile","Retest","Automated"
"C31264","311s","INWK.EStore.srprofile","Retest","Automated"
"C31264","","INWK.EStore.srprofile","","Automated"
"C31265","1179s","INWK.EStore.srprofile","Passed","Automated"
"C31265","","INWK.EStore.srprofile","","Automated"
"C31266","1397s","INWK.EStore.srprofile","Passed","Automated"
"C31266","","INWK.EStore.srprofile","","Automated"
"C31267","967s","INWK.EStore.srprofile","Passed","Automated"
"C31267","413s","INWK.EStore.srprofile","Retest","Automated"
"C31267","","INWK.EStore.srprofile","","Automated"
"C79926","919s","INWK.EStore.srprofile","Passed","Automated"
"C79926","","INWK.EStore.srprofile","","Automated"
"C96380","82s","","Passed","To Be Automated"
"C96380","","","","To Be Automated"
"C96381","494s","","Passed","Deprecated"
"C96381","","","","Deprecated"
"C96382","378s","","Passed","To Be Automated"
"C96382","","","","To Be Automated"
"C96383","1286s","","Passed","To Be Automated"
"C96383","","","","To Be Automated"
"C96384","193s","","Passed","To Be Automated"
"C96384","","","","To Be Automated"
"C96385","248s","","Passed","To Be Automated"
"C96385","","","","To Be Automated"
"C96386","1840s","","Passed","To Be Automated"
"C96386","","","","To Be Automated"
"C96395","85s","","Passed","To Be Automated"
"C96395","","","","To Be Automated"
"C96387","53s","","Passed","To Be Automated"
"C96387","","","","To Be Automated"
"C96388","731s","","Passed","To Be Automated"
"C96388","","","","To Be Automated"
"C96389","181s","","Passed","To Be Automated"
"C96389","","","","To Be Automated"
"C96390","301s","","Passed","To Be Automated"
"C96390","","","","To Be Automated"
"C96391","152s","","Passed","To Be Automated"
"C96391","","","","To Be Automated"
"C96392","94s","","Passed","To Be Automated"
"C96392","","","","To Be Automated"
"C96393","381s","","Passed","To Be Automated"
"C96393","","","","To Be Automated"
"C96394","135s","","Passed","To Be Automated"
"C96394","","","","To Be Automated"
"C56712","178s","INWK.EStore.srprofile","Passed","Automated"
"C56712","67s","INWK.EStore.srprofile","Retest","Automated"
"C56712","","INWK.EStore.srprofile","","Automated"
"C56752","332s","","Passed","Manual Only"
"C56752","","","","Manual Only"
"C56713","618s","","Passed","Manual Only"
"C56713","","","","Manual Only"
"C56714","246s","","Passed","Manual Only"
"C56714","","","","Manual Only"
"C56715","396s","","Passed","Manual Only"
"C56715","","","","Manual Only"
"C56716","45s","","Passed","Manual Only"
"C56716","481s","","Failed","Manual Only"
"C56716","","","","Manual Only"
"C119661","87s","","Passed","To Be Automated"
"C119661","","","","To Be Automated"
"C119662","115s","","Passed","To Be Automated"
"C119662","","","","To Be Automated"
"C119663","112s","","Passed","To Be Automated"
"C119663","","","","To Be Automated"
"C119664","99s","","Passed","To Be Automated"
"C119664","","","","To Be Automated"
"C119665","49s","","Passed","To Be Automated"
"C119665","567s","","Failed","To Be Automated"
"C119665","","","","To Be Automated"
"C101042","432s","","Passed","To Be Automated"
"C101042","","","","To Be Automated"
"C101043","568s","","Passed","To Be Automated"
"C101043","","","","To Be Automated"
"C101044","175s","","Passed","To Be Automated"
"C101044","","","","To Be Automated"
"C101045","73s","","Passed","To Be Automated"
"C101045","","","","To Be Automated"
"C101046","592s","","Passed","To Be Automated"
"C101046","","","","To Be Automated"
"C101047","67s","","Passed","To Be Automated"
"C101047","","","","To Be Automated"
"C101048","59s","","Passed","To Be Automated"
"C101048","","","","To Be Automated"
"C101075","264s","","Passed","To Be Automated"
"C101075","","","","To Be Automated"
"C101076","681s","","Passed","To Be Automated"
"C101076","","","","To Be Automated"
"C101078","323s","","Passed","To Be Automated"
"C101078","","","","To Be Automated"
"C122127","411s","","Passed","To Be Automated"
"C122127","","","","To Be Automated"
"C122128","592s","","Passed","To Be Automated"
"C122128","","","","To Be Automated"
"C101077","93s","","Passed","To Be Automated"
"C101077","","","","To Be Automated"
"C101079","1093s","","Passed","To Be Automated"
"C101079","","","","To Be Automated"
"C101080","957s","","Passed","To Be Automated"
"C101080","","","","To Be Automated"
"C101081","943s","","Passed","To Be Automated"
"C101081","","","","To Be Automated"
"C101099","530s","","Passed","To Be Automated"
"C101099","","","","To Be Automated"
"C101100","128s","","Passed","To Be Automated"
"C101100","","","","To Be Automated"
"C101101","131s","","Passed","To Be Automated"
"C101101","","","","To Be Automated"
"C101102","130s","","Passed","To Be Automated"
"C101102","","","","To Be Automated"
"C101120","506s","","Passed","To Be Automated"
"C101120","","","","To Be Automated"
"C101121","75s","","Passed","To Be Automated"
"C101121","","","","To Be Automated"
"C101122","60s","","Passed","To Be Automated"
"C101122","","","","To Be Automated"
"C101123","99s","","Passed","To Be Automated"
"C101123","","","","To Be Automated"
"C101124","732s","","Passed","To Be Automated"
"C101124","","","","To Be Automated"
"C101125","991s","","Passed","To Be Automated"
"C101125","","","","To Be Automated"
"C101126","577s","","Passed","To Be Automated"
"C101126","","","","To Be Automated"
"C101127","341s","","Passed","To Be Automated"
"C101127","","","","To Be Automated"
"C101128","294s","","Passed","To Be Automated"
"C101128","","","","To Be Automated"
"C101129","215s","","Passed","To Be Automated"
"C101129","","","","To Be Automated"
"C101130","696s","","Passed","To Be Automated"
"C101130","","","","To Be Automated"
"C101131","330s","","Passed","To Be Automated"
"C101131","","","","To Be Automated"
"C101132","557s","","Passed","To Be Automated"
"C101132","","","","To Be Automated"
"C322989","","","Untested","To Be Automated"
"C101112","153s","","Passed","To Be Automated"
"C101112","","","","To Be Automated"
"C101113","387s","","Passed","To Be Automated"
"C101113","","","","To Be Automated"
"C101114","697s","","Passed","To Be Automated"
"C101114","","","","To Be Automated"
"C101115","265s","","Passed","To Be Automated"
"C101115","","","","To Be Automated"
"C101116","375s","","Passed","To Be Automated"
"C101116","","","","To Be Automated"
"C101117","25s","","Passed","To Be Automated"
"C101117","","","","To Be Automated"
"C101118","581s","","Passed","To Be Automated"
"C101118","","","","To Be Automated"
"C122129","544s","","Passed","To Be Automated"
"C122129","","","","To Be Automated"
"C122130","620s","","Passed","To Be Automated"
"C122130","","","","To Be Automated"
"C119575","799s","","Passed","To Be Automated"
"C119575","","","","To Be Automated"
"C119576","646s","","Passed","To Be Automated"
"C119576","","","","To Be Automated"
"C119577","94s","","Passed","To Be Automated"
"C119577","","","","To Be Automated"
"C119578","256s","","Passed","To Be Automated"
"C119578","","","","To Be Automated"
"C119579","360s","","Passed","To Be Automated"
"C119579","","","","To Be Automated"
"C119580","254s","","Passed","To Be Automated"
"C119580","","","","To Be Automated"
"C119581","1078s","","Passed","To Be Automated"
"C119581","","","","To Be Automated"
"C119582","846s","","Passed","To Be Automated"
"C119582","","","","To Be Automated"
"C119583","324s","","Passed","To Be Automated"
"C119583","","","","To Be Automated"
"C119584","1083s","","Passed","To Be Automated"
"C119584","","","","To Be Automated"
"C119585","7s","","Failed","To Be Automated"
"C119585","","","","To Be Automated"
"C119586","221s","","Passed","To Be Automated"
"C119586","","","","To Be Automated"
"C119619","423s","","Passed","To Be Automated"
"C119619","","","","To Be Automated"
"C119619","","","","To Be Automated"
"C119620","274s","","Passed","To Be Automated"
"C119620","","","","To Be Automated"
"C119620","","","","To Be Automated"
"C119621","374s","","Passed","To Be Automated"
"C119621","","","","To Be Automated"
"C119621","","","","To Be Automated"
"C122080","283s","","Passed","To Be Automated"
"C122080","","","","To Be Automated"
"C122080","","","","To Be Automated"
"C122081","566s","","Passed","To Be Automated"
"C122081","","","","To Be Automated"
"C122081","","","","To Be Automated"
"C122082","345s","","Passed","To Be Automated"
"C122082","","","","To Be Automated"
"C122082","","","","To Be Automated"
"C34256","218s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34256","172s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34256","","INWK.CollaborationTests.srprofile","","Automated"
"C34258","511s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34258","525s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34258","","INWK.CollaborationTests.srprofile","","Automated"
"C34257","282s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34257","282s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34257","","INWK.CollaborationTests.srprofile","","Automated"
"C37101","308s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37101","308s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37101","","INWK.CollaborationTests.srprofile","","Automated"
