sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C122129","147s","","Passed","To Be Automated"
"C122129","","","","To Be Automated"
"C122130","157s","","Passed","To Be Automated"
"C122130","","","","To Be Automated"
"C119575","143s","","Passed","To Be Automated"
"C119575","","","","To Be Automated"
"C119576","316s","","Passed","To Be Automated"
"C119576","","","","To Be Automated"
"C119577","104s","","Passed","To Be Automated"
"C119577","","","","To Be Automated"
"C119578","45s","","Passed","To Be Automated"
"C119578","","","","To Be Automated"
"C119579","521s","","Passed","To Be Automated"
"C119579","","","","To Be Automated"
"C119580","286s","","Passed","To Be Automated"
"C119580","","","","To Be Automated"
"C119581","874s","","Passed","To Be Automated"
"C119581","","","","To Be Automated"
"C119582","541s","","Passed","To Be Automated"
"C119582","","","","To Be Automated"
"C119583","219s","","Passed","To Be Automated"
"C119583","","","","To Be Automated"
"C119584","352s","","Passed","To Be Automated"
"C119584","","","","To Be Automated"
"C119585","497s","","Failed","To Be Automated"
"C119585","","","","To Be Automated"
"C119586","96s","","Passed","To Be Automated"
"C119586","","","","To Be Automated"
"C119619","25s","","Passed","To Be Automated"
"C119619","","","","To Be Automated"
"C119620","41s","","Passed","To Be Automated"
"C119620","","","","To Be Automated"
"C119621","39s","","Passed","To Be Automated"
"C119621","","","","To Be Automated"
"C122080","885s","","Passed","To Be Automated"
"C122080","","","","To Be Automated"
"C122081","414s","","Passed","To Be Automated"
"C122081","","","","To Be Automated"
"C122082","277s","","Passed","To Be Automated"
"C122082","","","","To Be Automated"
"C333523","196s","","Passed","To Be Automated"
"C333523","","","","To Be Automated"
"C333525","","","Blocked","Deprecated"
"C333525","","","","Deprecated"
"C333526","110s","","Passed","To Be Automated"
"C333526","","","","To Be Automated"
"C333527","106s","","Passed","To Be Automated"
"C333527","","","","To Be Automated"
"C333528","106s","","Passed","To Be Automated"
"C333528","","","","To Be Automated"
"C339081","217s","","Passed","To Be Automated"
"C339081","","","","To Be Automated"
"C339082","46s","","Passed","To Be Automated"
"C339082","293s","","Failed","To Be Automated"
"C339082","","","","To Be Automated"
"C339083","139s","","Passed","To Be Automated"
"C339083","","","Blocked","To Be Automated"
"C339083","","","","To Be Automated"
"C339084","240s","","Passed","To Be Automated"
"C339084","","","Blocked","To Be Automated"
"C339084","","","","To Be Automated"
"C339085","174s","","Passed","To Be Automated"
"C339085","","","Blocked","To Be Automated"
"C339085","","","","To Be Automated"
"C339086","70s","","Passed","To Be Automated"
"C339086","","","Blocked","To Be Automated"
"C339086","","","","To Be Automated"
"C339087","577s","","Passed","To Be Automated"
"C339087","","","Blocked","To Be Automated"
"C339087","","","","To Be Automated"
"C339088","275s","","Passed","To Be Automated"
"C339088","","","Blocked","To Be Automated"
"C339088","","","","To Be Automated"
"C339089","486s","","Passed","To Be Automated"
"C339089","","","Blocked","To Be Automated"
"C339089","","","","To Be Automated"
"C339090","177s","","Passed","To Be Automated"
"C339090","","","","To Be Automated"
"C339091","158s","","Passed","To Be Automated"
"C339091","","","","To Be Automated"
"C339092","15s","","Passed","To Be Automated"
"C339092","","","","To Be Automated"
"C339093","384s","","Passed","To Be Automated"
"C339093","","","","To Be Automated"
"C34256","280s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34256","","INWK.CollaborationTests.srprofile","","Automated"
"C34258","401s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34258","","INWK.CollaborationTests.srprofile","","Automated"
"C34257","287s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34257","","INWK.CollaborationTests.srprofile","","Automated"
"C37101","320s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37101","","INWK.CollaborationTests.srprofile","","Automated"
"C56698","219s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56698","","INWK.CollaborationTests.srprofile","","Automated"
"C56699","311s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56699","428s","INWK.CollaborationTests.srprofile","Retest","Automated"
