sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C101076","268s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101076","","INWK.EStore.srprofile","","To Be Automated"
"C101078","259s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101078","","INWK.EStore.srprofile","","To Be Automated"
"C101078","","INWK.EStore.srprofile","","To Be Automated"
"C122127","354s","INWK.EStore.srprofile","Passed","To Be Automated"
"C122127","","INWK.EStore.srprofile","","To Be Automated"
"C122127","","INWK.EStore.srprofile","","To Be Automated"
"C122128","346s","INWK.EStore.srprofile","Passed","To Be Automated"
"C122128","","INWK.EStore.srprofile","","To Be Automated"
"C122128","","INWK.EStore.srprofile","","To Be Automated"
"C101077","283s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101077","","INWK.EStore.srprofile","","To Be Automated"
"C101077","","INWK.EStore.srprofile","","To Be Automated"
"C101079","587s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101079","","INWK.EStore.srprofile","","To Be Automated"
"C101079","","INWK.EStore.srprofile","","To Be Automated"
"C101080","308s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101080","","INWK.EStore.srprofile","","To Be Automated"
"C101080","","INWK.EStore.srprofile","","To Be Automated"
"C101081","315s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101081","","INWK.EStore.srprofile","","To Be Automated"
"C101081","","INWK.EStore.srprofile","","To Be Automated"
"C101099","525s","INWK.EStore.srprofile","Passed","To Be Automated"
"C101099","","INWK.EStore.srprofile","","To Be Automated"
"C101099","","INWK.EStore.srprofile","","To Be Automated"
