sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C2916","39s","","Passed","Manual Only"
"C2916","","","","Manual Only"
"C4840","213s","","Passed","Manual Only"
"C4840","","","","Manual Only"
"C2917","117s","","Passed","Manual Only"
"C2917","","","","Manual Only"
"C2915","341s","","Passed","Manual Only"
"C2915","","","","Manual Only"
"C4709","837s","INWK.EStore.srprofile","Passed","Automated"
"C4709","338s","INWK.EStore.srprofile","Retest","Automated"
"C4709","495s","INWK.EStore.srprofile","Retest","Automated"
"C4709","219s","INWK.EStore.srprofile","Retest","Automated"
"C4709","","INWK.EStore.srprofile","","Automated"
"C4710","1145s","INWK.EStore.srprofile","Passed","Automated"
"C4710","361s","INWK.EStore.srprofile","Retest","Automated"
"C4710","","INWK.EStore.srprofile","","Automated"
"C17964","153s","","Passed","Manual Only"
"C17964","","","","Manual Only"
"C17965","33s","","Passed","Manual Only"
"C17965","","","","Manual Only"
"C18008","966s","INWK.EStore.srprofile","Passed","Automated"
"C18008","320s","INWK.EStore.srprofile","Retest","Automated"
"C18008","331s","INWK.EStore.srprofile","Retest","Automated"
"C18008","328s","INWK.EStore.srprofile","Retest","Automated"
"C18008","","INWK.EStore.srprofile","","Automated"
"C18009","1526s","INWK.EStore.srprofile","Passed","Automated"
"C18009","555s","INWK.EStore.srprofile","Retest","Automated"
"C18009","555s","INWK.EStore.srprofile","Retest","Automated"
"C18009","570s","INWK.EStore.srprofile","Retest","Automated"
"C18009","","INWK.EStore.srprofile","","Automated"
"C18010","1337s","INWK.EStore.srprofile","Passed","Automated"
"C18010","1256s","INWK.EStore.srprofile","Retest","Automated"
"C18010","570s","INWK.EStore.srprofile","Retest","Automated"
"C18010","1064s","INWK.EStore.srprofile","Retest","Automated"
"C18010","537s","INWK.EStore.srprofile","Retest","Automated"
"C18010","540s","INWK.EStore.srprofile","Retest","Automated"
"C18010","534s","INWK.EStore.srprofile","Retest","Automated"
"C18010","","INWK.EStore.srprofile","","Automated"
"C18013","1060s","INWK.EStore.srprofile","Passed","Automated"
"C18013","172s","INWK.EStore.srprofile","Retest","Automated"
"C18013","547s","INWK.EStore.srprofile","Retest","Automated"
"C18013","560s","INWK.EStore.srprofile","Retest","Automated"
"C18013","","INWK.EStore.srprofile","","Automated"
"C18011","617s","INWK.EStore.srprofile","Passed","Automated"
"C18011","","INWK.EStore.srprofile","","Automated"
"C18012","1171s","","Passed","Manual Only"
"C18012","","","","Manual Only"
"C18014","1158s","","Passed","Manual Only"
"C18014","","","","Manual Only"
"C18823","622s","","Passed","Manual Only"
"C18823","","","","Manual Only"
"C18826","60s","INWK.EStore.srprofile","Passed","Automated"
"C18826","","INWK.EStore.srprofile","","Automated"
"C18827","117s","INWK.EStore.srprofile","Passed","Automated"
"C18827","","INWK.EStore.srprofile","","Automated"
"C31259","1014s","INWK.EStore.srprofile","Passed","Automated"
"C31259","","INWK.EStore.srprofile","","Automated"
"C31260","1205s","INWK.EStore.srprofile","Passed","Automated"
"C31260","532s","INWK.EStore.srprofile","Retest","Automated"
"C31260","","INWK.EStore.srprofile","","Automated"
"C31261","1006s","INWK.EStore.srprofile","Passed","Automated"
"C31261","","INWK.EStore.srprofile","","Automated"
"C31262","1022s","INWK.EStore.srprofile","Passed","Automated"
"C31262","","INWK.EStore.srprofile","","Automated"
"C31263","1201s","INWK.EStore.srprofile","Passed","Automated"
"C31263","","INWK.EStore.srprofile","","Automated"
"C31264","1015s","INWK.EStore.srprofile","Passed","Automated"
"C31264","","INWK.EStore.srprofile","","Automated"
"C31265","1257s","INWK.EStore.srprofile","Passed","Automated"
"C31265","","INWK.EStore.srprofile","","Automated"
"C31266","1494s","INWK.EStore.srprofile","Passed","Automated"
"C31266","","INWK.EStore.srprofile","","Automated"
"C31267","1047s","INWK.EStore.srprofile","Passed","Automated"
"C31267","","INWK.EStore.srprofile","","Automated"
"C79926","1056s","INWK.EStore.srprofile","Passed","Automated"
"C79926","","INWK.EStore.srprofile","","Automated"
"C96380","181s","","Passed","To Be Automated"
"C96380","","","","To Be Automated"
"C","746s","","Passed","To Be Automated"
"C","","","","To Be Automated"
"C96382","733s","","Passed","To Be Automated"
"C96382","","","","To Be Automated"
"C96383","712s","","Passed","To Be Automated"
"C96383","","","","To Be Automated"
"C96384","4220s","","Passed","To Be Automated"
"C96384","","","","To Be Automated"
"C96385","3084s","","Passed","To Be Automated"
"C96385","","","","To Be Automated"
"C96386","7404s","","Passed","To Be Automated"
"C96386","","","","To Be Automated"
"C96395","63s","","Passed","To Be Automated"
"C96395","","","","To Be Automated"
"C96387","51s","","Passed","To Be Automated"
"C96387","","","","To Be Automated"
"C96388","268s","","Failed","To Be Automated"
"C96388","","","","To Be Automated"
"C96389","425s","","Passed","To Be Automated"
"C96389","","","","To Be Automated"
"C96390","218s","","Passed","To Be Automated"
"C96390","","","","To Be Automated"
"C96391","97s","","Passed","To Be Automated"
"C96391","","","","To Be Automated"
"C96392","2250s","","Passed","To Be Automated"
"C96392","","","","To Be Automated"
"C96393","247s","","Passed","To Be Automated"
"C96393","","","","To Be Automated"
"C96394","107s","","Passed","To Be Automated"
"C96394","","","","To Be Automated"
"C56712","207s","INWK.EStore.srprofile","Passed","Automated"
"C56712","","INWK.EStore.srprofile","","Automated"
"C56752","172s","","Passed","Manual Only"
"C56752","","","","Manual Only"
"C56713","1865s","","Passed","Manual Only"
"C56713","","","","Manual Only"
"C56714","401s","","Passed","Manual Only"
"C56714","","","","Manual Only"
"C","186s","","Passed","Manual Only"
"C","","","","Manual Only"
"C","48s","","Passed","Manual Only"
"C","","","","Manual Only"
"C119661","90s","","Passed","To Be Automated"
"C119661","","","","To Be Automated"
"C119662","49s","","Passed","To Be Automated"
"C119662","","","","To Be Automated"
"C119663","63s","","Passed","To Be Automated"
"C119663","","","","To Be Automated"
"C","49s","","Passed","To Be Automated"
"C","","","","To Be Automated"
"C","103s","","Passed","To Be Automated"
"C","","","","To Be Automated"
"C101042","585s","","Passed","To Be Automated"
"C101042","","","","To Be Automated"
"C101043","67s","","Passed","To Be Automated"
"C101043","","","","To Be Automated"
"C101044","32s","","Passed","To Be Automated"
"C101044","","","","To Be Automated"
"C101045","69s","","Passed","To Be Automated"
"C101045","","","","To Be Automated"
"C101046","1326s","","Passed","To Be Automated"
"C101046","","","","To Be Automated"
"C101047","179s","","Passed","To Be Automated"
"C101047","","","","To Be Automated"
"C101048","47s","","Passed","To Be Automated"
"C101048","","","","To Be Automated"
"C101075","121s","","Passed","To Be Automated"
"C101075","","","","To Be Automated"
"C101076","333s","","Passed","To Be Automated"
"C101076","","","","To Be Automated"
"C101078","594s","","Passed","To Be Automated"
"C101078","","","","To Be Automated"
"C122127","","","Untested","To Be Automated"
"C122128","","","Untested","To Be Automated"
"C101077","59s","","Passed","To Be Automated"
"C101077","","","","To Be Automated"
"C101079","4836s","","Passed","To Be Automated"
"C101079","","","","To Be Automated"
"C101080","4984s","","Passed","To Be Automated"
"C101080","","","","To Be Automated"
"C101081","292s","","Passed","To Be Automated"
"C101081","","","","To Be Automated"
"C101099","264s","","Passed","To Be Automated"
"C101099","","","","To Be Automated"
"C101100","75s","","Passed","To Be Automated"
"C101100","","","","To Be Automated"
"C101101","170s","","Passed","To Be Automated"
"C101101","","","","To Be Automated"
"C101102","211s","","Passed","To Be Automated"
"C101102","","","","To Be Automated"
"C101120","47s","","Passed","To Be Automated"
"C101120","","","","To Be Automated"
"C101121","57s","","Passed","To Be Automated"
"C101121","","","","To Be Automated"
"C101122","181s","","Passed","To Be Automated"
"C101122","","","","To Be Automated"
"C101123","73s","","Passed","To Be Automated"
"C101123","","","","To Be Automated"
"C101124","1211s","","Passed","To Be Automated"
"C101124","","","","To Be Automated"
"C101125","303s","","Passed","To Be Automated"
"C101125","","","","To Be Automated"
"C101126","111s","","Passed","To Be Automated"
"C101126","","","","To Be Automated"
"C101127","421s","","Passed","To Be Automated"
"C101127","","","","To Be Automated"
"C101128","1126s","","Passed","To Be Automated"
"C101128","","","","To Be Automated"
"C101129","668s","","Passed","To Be Automated"
"C101129","","","","To Be Automated"
"C101130","519s","","Passed","To Be Automated"
"C101130","","","","To Be Automated"
"C101131","686s","","Passed","To Be Automated"
"C101131","","","","To Be Automated"
"C101132","1137s","","Passed","To Be Automated"
"C101132","","","","To Be Automated"
"C101112","550s","","Passed","To Be Automated"
"C101112","","","","To Be Automated"
"C101113","2287s","","Passed","To Be Automated"
"C101113","","","","To Be Automated"
"C101114","252s","","Passed","To Be Automated"
"C101114","","","","To Be Automated"
"C101115","936s","","Passed","To Be Automated"
"C101115","","","","To Be Automated"
"C101116","264s","","Passed","To Be Automated"
"C101116","","","","To Be Automated"
"C101117","471s","","Passed","To Be Automated"
"C101117","","","","To Be Automated"
"C101118","811s","","Passed","To Be Automated"
"C101118","","","","To Be Automated"
"C122129","","","Untested","To Be Automated"
"C122130","","","Untested","To Be Automated"
"C119575","1488s","","Passed","To Be Automated"
"C119575","","","","To Be Automated"
"C119576","360s","","Passed","To Be Automated"
"C119576","","","","To Be Automated"
"C119577","969s","","Passed","To Be Automated"
"C119577","","","","To Be Automated"
"C119578","2740s","","Passed","To Be Automated"
"C119578","","","","To Be Automated"
"C119579","553s","","Passed","To Be Automated"
"C119579","","","","To Be Automated"
"C119580","293s","","Passed","To Be Automated"
"C119580","","","","To Be Automated"
"C119581","200s","","Passed","To Be Automated"
"C119581","","","","To Be Automated"
"C119582","401s","","Passed","To Be Automated"
"C119582","","","","To Be Automated"
"C119583","317s","","Passed","To Be Automated"
"C119583","","","","To Be Automated"
"C119584","636s","","Passed","To Be Automated"
"C119584","","","","To Be Automated"
"C119585","2932s","","Failed","To Be Automated"
"C119585","","","","To Be Automated"
"C119586","686s","","Passed","To Be Automated"
"C119586","","","","To Be Automated"
"C119619","1455s","","Passed","To Be Automated"
"C119619","","","","To Be Automated"
"C119620","543s","","Passed","To Be Automated"
"C119620","","","","To Be Automated"
"C119621","269s","","Passed","To Be Automated"
"C119621","","","","To Be Automated"
"C122080","","","Untested","To Be Automated"
"C122081","","","Untested","To Be Automated"
"C122082","","","Untested","To Be Automated"
"C34256","159s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34256","","INWK.CollaborationTests.srprofile","","Automated"
"C34258","370s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34258","","INWK.CollaborationTests.srprofile","","Automated"
"C34257","276s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34257","190s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C34257","","INWK.CollaborationTests.srprofile","","Automated"
"C37101","258s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37101","185s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C37101","","INWK.CollaborationTests.srprofile","","Automated"
"C56698","250s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56698","152s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56698","154s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56698","145s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56698","148s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56698","","INWK.CollaborationTests.srprofile","","Automated"
"C56699","364s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56699","153s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56699","153s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56699","146s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56699","","INWK.CollaborationTests.srprofile","","Automated"
"C56700","166s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56700","120s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56700","123s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56700","112s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56700","113s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56700","","INWK.CollaborationTests.srprofile","","Automated"
"C56701","180s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56701","110s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56701","109s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C56701","","INWK.CollaborationTests.srprofile","","Automated"
"C92002","150s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C92002","152s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C92002","","INWK.CollaborationTests.srprofile","","Automated"
"C37105","352s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37105","","INWK.CollaborationTests.srprofile","","Automated"
"C34260","32s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34260","","INWK.CollaborationTests.srprofile","","Automated"
"C34261","56s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34261","","INWK.CollaborationTests.srprofile","","Automated"
"C34273","573s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34273","","INWK.CollaborationTests.srprofile","","Automated"
"C3304","299s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C3304","","INWK.CollaborationTests.srprofile","","Automated"
"C17968","85s","","Passed","Manual Only"
"C17968","","","","Manual Only"
"C3353","718s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C3353","","INWK.CollaborationTests.srprofile","","Automated"
"C3355","52s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C3355","","INWK.CollaborationTests.srprofile","","Automated"
"C3357","2976s","","Passed","Manual Only"
"C3357","","","","Manual Only"
"C122163","","","Untested","To Be Automated"
"C122164","","","Untested","To Be Automated"
