sep=,
"Case ID","Elapsed","Selenium Profile","Status","Type"
"C42233","37s","INWK.EStore.srprofile","Passed","Automated"
"C42233","","INWK.EStore.srprofile","","Automated"
"C43211","1155s","INWK.EStore.srprofile","Passed","Automated"
"C43211","","INWK.EStore.srprofile","","Automated"
"C43360","1778s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43360","","INWK.EStore.srprofile","","To Be Automated"
"C42234","39s","INWK.EStore.srprofile","Passed","Automated"
"C42234","","INWK.EStore.srprofile","","Automated"
"C43217","737s","INWK.EStore.srprofile","Passed","Automated"
"C43217","","INWK.EStore.srprofile","","Automated"
"C43367","2886s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43367","","INWK.EStore.srprofile","","To Be Automated"
"C43563","1202s","INWK.EStore.srprofile","Passed","To Be Automated"
"C43563","","INWK.EStore.srprofile","","To Be Automated"
"C43212","34s","INWK.EStore.srprofile","Passed","Automated"
"C43212","","INWK.EStore.srprofile","","Automated"
"C43214","260s","","Passed","Manual Only"
"C43214","","","","Manual Only"
"C43265","217s","INWK.EStore.srprofile","Passed","Automated"
"C43265","","INWK.EStore.srprofile","","Automated"
"C48465","41s","INWK.EStore.srprofile","Passed","Automated"
"C48465","","INWK.EStore.srprofile","","Automated"
"C2781","34s","INWK.EStore.srprofile","Passed","Automated"
"C2781","69s","INWK.EStore.srprofile","Retest","Automated"
"C2781","","INWK.EStore.srprofile","","Automated"
"C31307","469s","","Passed","Manual Only"
"C31307","","","","Manual Only"
"C31309","77s","INWK.EStore.srprofile","Passed","Automated"
"C31309","","INWK.EStore.srprofile","","Automated"
"C17978","347s","","Passed","Manual Only"
"C17978","","","","Manual Only"
"C17980","562s","","Passed","Manual Only"
"C17980","","","","Manual Only"
"C17979","336s","","Passed","Manual Only"
"C17979","","","","Manual Only"
"C17981","264s","","Passed","Manual Only"
"C17981","","","","Manual Only"
"C2843","372s","INWK.EStore.srprofile","Passed","Automated"
"C2843","66s","INWK.EStore.srprofile","Retest","Automated"
"C2843","","INWK.EStore.srprofile","","Automated"
"C2821","75s","INWK.EStore.srprofile","Passed","Automated"
"C2821","70s","INWK.EStore.srprofile","Retest","Automated"
"C2821","","INWK.EStore.srprofile","","Automated"
"C2820","83s","","Passed","Manual Only"
"C2820","","","","Manual Only"
"C2823","103s","","Passed","Manual Only"
"C2823","","","","Manual Only"
"C2825","62s","","Passed","Manual Only"
"C2825","","","","Manual Only"
"C56844","45s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56844","","INWK.EStore.srprofile","","To Be Automated"
"C56845","134s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56845","","INWK.EStore.srprofile","","To Be Automated"
"C2826","54s","INWK.EStore.srprofile","Passed","Automated"
"C2826","157s","INWK.EStore.srprofile","Retest","Automated"
"C2826","158s","INWK.EStore.srprofile","Retest","Automated"
"C2826","160s","INWK.EStore.srprofile","Retest","Automated"
"C2826","41s","INWK.EStore.srprofile","Retest","Automated"
"C2826","","INWK.EStore.srprofile","","Automated"
"C2828","114s","","Passed","Manual Only"
"C2828","","","","Manual Only"
"C2830","90s","","Passed","Manual Only"
"C2830","","","","Manual Only"
"C2831","297s","","Passed","Manual Only"
"C2831","","","","Manual Only"
"C5556","31s","INWK.EStore.srprofile","Passed","Automated"
"C5556","32s","INWK.EStore.srprofile","Retest","Automated"
"C5556","33s","INWK.EStore.srprofile","Retest","Automated"
"C5556","32s","INWK.EStore.srprofile","Retest","Automated"
"C5556","35s","INWK.EStore.srprofile","Retest","Automated"
"C5556","","INWK.EStore.srprofile","","Automated"
"C56839","63s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56839","","INWK.EStore.srprofile","","To Be Automated"
"C56840","49s","INWK.EStore.srprofile","Passed","To Be Automated"
"C56840","","INWK.EStore.srprofile","","To Be Automated"
"C2835","406s","INWK.EStore.srprofile","Passed","Automated"
"C2835","","INWK.EStore.srprofile","","Automated"
"C2836","423s","INWK.EStore.srprofile","Passed","Automated"
"C2836","","INWK.EStore.srprofile","","Automated"
"C56859","147s","INWK.EStore.srprofile","Passed","Automated"
"C56859","157s","INWK.EStore.srprofile","Retest","Automated"
"C56859","156s","INWK.EStore.srprofile","Retest","Automated"
"C56859","160s","INWK.EStore.srprofile","Retest","Automated"
"C56859","164s","INWK.EStore.srprofile","Retest","Automated"
"C56859","124s","INWK.EStore.srprofile","Retest","Automated"
"C56859","","INWK.EStore.srprofile","","Automated"
"C56860","155s","INWK.EStore.srprofile","Passed","Automated"
"C56860","42s","INWK.EStore.srprofile","Retest","Automated"
"C56860","125s","INWK.EStore.srprofile","Retest","Automated"
"C56860","","INWK.EStore.srprofile","","Automated"
"C56861","468s","","Passed","Manual Only"
"C56861","","","","Manual Only"
"C56864","531s","","Passed","Manual Only"
"C56864","","","","Manual Only"
"C","390s","","Passed","To Be Automated"
"C","","","","To Be Automated"
"C105657","179s","","Passed","To Be Automated"
"C105657","","","","To Be Automated"
"C105658","101s","","Passed","To Be Automated"
"C105658","","","","To Be Automated"
"C105659","30s","","Passed","To Be Automated"
"C105659","","","","To Be Automated"
"C105660","61s","","Passed","To Be Automated"
"C105660","","","","To Be Automated"
"C31311","87s","INWK.EStore.srprofile","Passed","Automated"
"C31311","","INWK.EStore.srprofile","","Automated"
"C31312","150s","INWK.EStore.srprofile","Passed","Automated"
"C31312","","INWK.EStore.srprofile","","Automated"
"C","182s","INWK.EStore.srprofile","Passed","Automated"
"C","","INWK.EStore.srprofile","","Automated"
"C","78s","INWK.EStore.srprofile","Passed","Automated"
"C","","INWK.EStore.srprofile","","Automated"
"C","115s","INWK.EStore.srprofile","Passed","Automated"
"C","99s","INWK.EStore.srprofile","Retest","Automated"
"C","109s","INWK.EStore.srprofile","Retest","Automated"
"C","102s","INWK.EStore.srprofile","Retest","Automated"
"C","103s","INWK.EStore.srprofile","Retest","Automated"
"C","","INWK.EStore.srprofile","","Automated"
"C2888","374s","","Passed","Manual Only"
"C2888","","","","Manual Only"
"C2889","47s","INWK.EStore.srprofile","Passed","Automated"
"C2889","","INWK.EStore.srprofile","","Automated"
"C2890","48s","INWK.EStore.srprofile","Passed","Automated"
"C2890","","INWK.EStore.srprofile","","Automated"
"C31322","280s","INWK.EStore.srprofile","Passed","Automated"
"C31322","","INWK.EStore.srprofile","","Automated"
"C","443s","INWK.EStore.srprofile","Passed","Automated"
"C","197s","INWK.EStore.srprofile","Retest","Automated"
"C","160s","INWK.EStore.srprofile","Retest","Automated"
"C","","INWK.EStore.srprofile","","Automated"
"C2892","256s","INWK.EStore.srprofile","Passed","Automated"
"C2892","","INWK.EStore.srprofile","","Automated"
"C2893","285s","INWK.EStore.srprofile","Passed","Automated"
"C2893","","INWK.EStore.srprofile","","Automated"
"C2895","288s","","Passed","Manual Only"
"C2895","","","","Manual Only"
"C","88s","","Passed","Manual Only"
"C","","","","Manual Only"
"C31334","607s","","Passed","Manual Only"
"C31334","","","","Manual Only"
"C31329","81s","","Passed","Manual Only"
"C31329","","","","Manual Only"
"C31330","519s","","Passed","Manual Only"
"C31330","","","","Manual Only"
"C31331","403s","INWK.EStore.srprofile","Passed","Automated"
"C31331","120s","INWK.EStore.srprofile","Retest","Automated"
"C31331","245s","INWK.EStore.srprofile","Retest","Automated"
"C31331","","INWK.EStore.srprofile","","Automated"
"C31333","229s","INWK.EStore.srprofile","Passed","Automated"
"C31333","","INWK.EStore.srprofile","","Automated"
"C31335","266s","INWK.EStore.srprofile","Passed","Automated"
"C31335","","INWK.EStore.srprofile","","Automated"
"C31336","268s","INWK.EStore.srprofile","Passed","Automated"
"C31336","","INWK.EStore.srprofile","","Automated"
"C31337","314s","INWK.EStore.srprofile","Passed","Automated"
"C31337","","INWK.EStore.srprofile","","Automated"
"C","508s","","Passed","Manual Only"
"C","","","","Manual Only"
"C","787s","","Passed","Manual Only"
"C","","","","Manual Only"
"C56854","1299s","","Passed","Manual Only"
"C56854","","","","Manual Only"
"C56855","714s","INWK.EStore.srprofile","Passed","Automated"
"C56855","537s","INWK.EStore.srprofile","Retest","Automated"
"C56855","573s","INWK.EStore.srprofile","Retest","Automated"
"C56855","597s","INWK.EStore.srprofile","Retest","Automated"
"C56855","575s","INWK.EStore.srprofile","Retest","Automated"
"C56855","300s","INWK.EStore.srprofile","Retest","Automated"
"C56855","538s","INWK.EStore.srprofile","Retest","Automated"
"C56855","116s","INWK.EStore.srprofile","Retest","Automated"
"C56855","592s","INWK.EStore.srprofile","Retest","Automated"
"C56855","","INWK.EStore.srprofile","","Automated"
"C31323","503s","INWK.EStore.srprofile","Passed","Automated"
"C31323","","INWK.EStore.srprofile","","Automated"
"C31324","151s","INWK.EStore.srprofile","Passed","Automated"
"C31324","","INWK.EStore.srprofile","","Automated"
"C31326","238s","","Passed","Manual Only"
"C31326","","","","Manual Only"
"C31327","56s","","Passed","Manual Only"
"C31327","","","","Manual Only"
"C31356","51s","","Passed","Manual Only"
"C31356","","","","Manual Only"
"C31358","400s","","Passed","Manual Only"
"C31358","","","","Manual Only"
"C31328","330s","INWK.EStore.srprofile","Passed","Automated"
"C31328","","INWK.EStore.srprofile","","Automated"
"C31325","139s","","Passed","Manual Only"
"C31325","","","","Manual Only"
"C2907","628s","","Passed","Manual Only"
"C2907","","","","Manual Only"
"C2908","183s","","Passed","Manual Only"
"C2908","","","","Manual Only"
"C2910","133s","","Passed","Manual Only"
"C2910","","","","Manual Only"
"C2911","71s","","Passed","Manual Only"
"C2911","","","","Manual Only"
"C2912","321s","","Passed","Manual Only"
"C2912","","","","Manual Only"
"C2913","369s","","Passed","Manual Only"
"C2913","","","","Manual Only"
"C2914","455s","","Passed","Manual Only"
"C2914","","","","Manual Only"
"C2916","101s","","Passed","Manual Only"
"C2916","","","","Manual Only"
"C4840","104s","","Passed","Manual Only"
"C4840","","","","Manual Only"
"C2917","101s","","Passed","Manual Only"
"C2917","","","","Manual Only"
"C2915","406s","","Passed","Manual Only"
"C2915","","","","Manual Only"
"C4709","495s","INWK.EStore.srprofile","Passed","Automated"
"C4709","267s","INWK.EStore.srprofile","Retest","Automated"
"C4709","216s","INWK.EStore.srprofile","Retest","Automated"
"C4709","","INWK.EStore.srprofile","","Automated"
"C4710","785s","INWK.EStore.srprofile","Passed","Automated"
"C4710","","INWK.EStore.srprofile","","Automated"
"C17964","289s","","Passed","Manual Only"
"C17964","","","","Manual Only"
"C17965","131s","","Passed","Manual Only"
"C17965","","","","Manual Only"
"C18008","761s","INWK.EStore.srprofile","Passed","Automated"
"C18008","196s","INWK.EStore.srprofile","Retest","Automated"
"C18008","544s","INWK.EStore.srprofile","Retest","Automated"
"C18008","","INWK.EStore.srprofile","","Automated"
"C18009","1177s","INWK.EStore.srprofile","Passed","Automated"
"C18009","213s","INWK.EStore.srprofile","Retest","Automated"
"C18009","367s","INWK.EStore.srprofile","Retest","Automated"
"C18009","","INWK.EStore.srprofile","","Automated"
"C18010","977s","INWK.EStore.srprofile","Passed","Automated"
"C18010","192s","INWK.EStore.srprofile","Retest","Automated"
"C18010","352s","INWK.EStore.srprofile","Retest","Automated"
"C18010","","INWK.EStore.srprofile","","Automated"
"C18013","730s","INWK.EStore.srprofile","Passed","Automated"
"C18013","214s","INWK.EStore.srprofile","Retest","Automated"
"C18013","401s","INWK.EStore.srprofile","Retest","Automated"
"C18013","","INWK.EStore.srprofile","","Automated"
"C18011","517s","INWK.EStore.srprofile","Passed","Automated"
"C18011","178s","INWK.EStore.srprofile","Retest","Automated"
"C18011","198s","INWK.EStore.srprofile","Retest","Automated"
"C18011","185s","INWK.EStore.srprofile","Retest","Automated"
"C18011","176s","INWK.EStore.srprofile","Retest","Automated"
"C18011","187s","INWK.EStore.srprofile","Retest","Automated"
"C18011","188s","INWK.EStore.srprofile","Retest","Automated"
"C18011","185s","INWK.EStore.srprofile","Retest","Automated"
"C18011","","INWK.EStore.srprofile","","Automated"
"C18012","1055s","","Passed","Manual Only"
"C18012","","","","Manual Only"
"C18014","2448s","","Passed","Manual Only"
"C18014","","","","Manual Only"
"C18823","806s","","Passed","Manual Only"
"C18823","","","","Manual Only"
"C18826","29s","INWK.EStore.srprofile","Passed","Automated"
"C18826","57s","INWK.EStore.srprofile","Retest","Automated"
"C18826","61s","INWK.EStore.srprofile","Retest","Automated"
"C18826","","INWK.EStore.srprofile","","Automated"
"C18827","87s","INWK.EStore.srprofile","Passed","Automated"
"C18827","54s","INWK.EStore.srprofile","Retest","Automated"
"C18827","52s","INWK.EStore.srprofile","Retest","Automated"
"C18827","","INWK.EStore.srprofile","","Automated"
"C31259","882s","INWK.EStore.srprofile","Passed","Automated"
"C31259","527s","INWK.EStore.srprofile","Retest","Automated"
"C31259","553s","INWK.EStore.srprofile","Retest","Automated"
"C31259","543s","INWK.EStore.srprofile","Retest","Automated"
"C31259","","INWK.EStore.srprofile","","Automated"
"C31260","927s","INWK.EStore.srprofile","Passed","Automated"
"C31260","661s","INWK.EStore.srprofile","Retest","Automated"
"C31260","532s","INWK.EStore.srprofile","Retest","Automated"
"C31260","607s","INWK.EStore.srprofile","Retest","Automated"
"C31260","595s","INWK.EStore.srprofile","Retest","Automated"
"C31260","","INWK.EStore.srprofile","","Automated"
"C31261","899s","INWK.EStore.srprofile","Passed","Automated"
"C31261","527s","INWK.EStore.srprofile","Retest","Automated"
"C31261","508s","INWK.EStore.srprofile","Retest","Automated"
"C31261","501s","INWK.EStore.srprofile","Retest","Automated"
"C31261","","INWK.EStore.srprofile","","Automated"
"C31262","914s","INWK.EStore.srprofile","Passed","Automated"
"C31262","543s","INWK.EStore.srprofile","Retest","Automated"
"C31262","547s","INWK.EStore.srprofile","Retest","Automated"
"C31262","","INWK.EStore.srprofile","","Automated"
"C31263","982s","INWK.EStore.srprofile","Passed","Automated"
"C31263","605s","INWK.EStore.srprofile","Retest","Automated"
"C31263","603s","INWK.EStore.srprofile","Retest","Automated"
"C31263","","INWK.EStore.srprofile","","Automated"
"C31264","890s","INWK.EStore.srprofile","Passed","Automated"
"C31264","455s","INWK.EStore.srprofile","Retest","Automated"
"C31264","500s","INWK.EStore.srprofile","Retest","Automated"
"C31264","503s","INWK.EStore.srprofile","Retest","Automated"
"C31264","","INWK.EStore.srprofile","","Automated"
"C31265","1020s","INWK.EStore.srprofile","Passed","Automated"
"C31265","608s","INWK.EStore.srprofile","Retest","Automated"
"C31265","621s","INWK.EStore.srprofile","Retest","Automated"
"C31265","","INWK.EStore.srprofile","","Automated"
"C31266","1190s","INWK.EStore.srprofile","Passed","Automated"
"C31266","571s","INWK.EStore.srprofile","Retest","Automated"
"C31266","526s","INWK.EStore.srprofile","Retest","Automated"
"C31266","","INWK.EStore.srprofile","","Automated"
"C31267","968s","INWK.EStore.srprofile","Passed","Automated"
"C31267","783s","INWK.EStore.srprofile","Retest","Automated"
"C31267","758s","INWK.EStore.srprofile","Retest","Automated"
"C31267","753s","INWK.EStore.srprofile","Retest","Automated"
"C31267","755s","INWK.EStore.srprofile","Retest","Automated"
"C31267","748s","INWK.EStore.srprofile","Retest","Automated"
"C31267","747s","INWK.EStore.srprofile","Retest","Automated"
"C31267","781s","INWK.EStore.srprofile","Retest","Automated"
"C31267","768s","INWK.EStore.srprofile","Retest","Automated"
"C31267","763s","INWK.EStore.srprofile","Retest","Automated"
"C31267","","INWK.EStore.srprofile","","Automated"
"C79926","992s","INWK.EStore.srprofile","Passed","Automated"
"C79926","968s","INWK.EStore.srprofile","Retest","Automated"
"C79926","973s","INWK.EStore.srprofile","Retest","Automated"
"C79926","","INWK.EStore.srprofile","","Automated"
"C96380","","","Passed","To Be Automated"
"C96380","","","","To Be Automated"
"C96380","","","","To Be Automated"
"C","","","Passed","To Be Automated"
"C","","","","To Be Automated"
"C","","","","To Be Automated"
"C96382","","","Passed","To Be Automated"
"C96382","","","","To Be Automated"
"C96382","","","","To Be Automated"
"C96383","","","Passed","To Be Automated"
"C96383","","","","To Be Automated"
"C96383","","","","To Be Automated"
"C96384","","","Passed","To Be Automated"
"C96384","","","","To Be Automated"
"C96384","","","","To Be Automated"
"C96385","","","Passed","To Be Automated"
"C96385","","","","To Be Automated"
"C96385","","","","To Be Automated"
"C96386","","","Passed","To Be Automated"
"C96386","","","","To Be Automated"
"C96386","","","","To Be Automated"
"C96395","","","Passed","To Be Automated"
"C96395","","","","To Be Automated"
"C96395","","","","To Be Automated"
"C96387","","","Passed","To Be Automated"
"C96387","","","","To Be Automated"
"C96387","","","","To Be Automated"
"C96388","","","Passed","To Be Automated"
"C96388","","","","To Be Automated"
"C96388","","","","To Be Automated"
"C96389","","","Passed","To Be Automated"
"C96389","","","","To Be Automated"
"C96389","","","","To Be Automated"
"C96390","","","Passed","To Be Automated"
"C96390","","","","To Be Automated"
"C96390","","","","To Be Automated"
"C96391","","","Passed","To Be Automated"
"C96391","","","","To Be Automated"
"C96391","","","","To Be Automated"
"C96392","","","Passed","To Be Automated"
"C96392","","","","To Be Automated"
"C96392","","","","To Be Automated"
"C96393","","","Passed","To Be Automated"
"C96393","","","","To Be Automated"
"C96393","","","","To Be Automated"
"C96394","","","Passed","To Be Automated"
"C96394","","","","To Be Automated"
"C96394","","","","To Be Automated"
"C56712","167s","INWK.EStore.srprofile","Passed","Automated"
"C56712","","INWK.EStore.srprofile","","Automated"
"C56713","","","Passed","Manual Only"
"C56713","","","","Manual Only"
"C56713","","","","Manual Only"
"C56714","","","Passed","Manual Only"
"C56714","","","","Manual Only"
"C56714","","","","Manual Only"
"C","","","Passed","Manual Only"
"C","","","","Manual Only"
"C","","","","Manual Only"
"C","","","Passed","Manual Only"
"C","","","","Manual Only"
"C","","","","Manual Only"
"C56752","","","Passed","Manual Only"
"C56752","","","","Manual Only"
"C56752","","","","Manual Only"
"C101042","","","Passed","To Be Automated"
"C101042","","","","To Be Automated"
"C101042","","","","To Be Automated"
"C101043","","","Passed","To Be Automated"
"C101043","","","","To Be Automated"
"C101043","","","","To Be Automated"
"C101044","","","Passed","To Be Automated"
"C101044","","","","To Be Automated"
"C101044","","","","To Be Automated"
"C101045","","","Passed","To Be Automated"
"C101045","","","","To Be Automated"
"C101045","","","","To Be Automated"
"C101046","","","Passed","To Be Automated"
"C101046","","","","To Be Automated"
"C101046","","","","To Be Automated"
"C101047","","","Passed","To Be Automated"
"C101047","","","","To Be Automated"
"C101047","","","","To Be Automated"
"C101048","","","Passed","To Be Automated"
"C101048","","","","To Be Automated"
"C101048","","","","To Be Automated"
"C101075","","","Passed","To Be Automated"
"C101075","","","","To Be Automated"
"C101075","","","","To Be Automated"
"C101076","","","Passed","To Be Automated"
"C101076","","","","To Be Automated"
"C101076","","","","To Be Automated"
"C101078","","","Passed","To Be Automated"
"C101078","","","","To Be Automated"
"C101078","","","","To Be Automated"
"C101077","","","Passed","To Be Automated"
"C101077","","","","To Be Automated"
"C101077","","","","To Be Automated"
"C101079","","","Passed","To Be Automated"
"C101079","","","","To Be Automated"
"C101079","","","","To Be Automated"
"C101080","","","Passed","To Be Automated"
"C101080","","","","To Be Automated"
"C101080","","","","To Be Automated"
"C101081","","","Passed","To Be Automated"
"C101081","","","","To Be Automated"
"C101081","","","","To Be Automated"
"C101099","","","Passed","To Be Automated"
"C101099","","","","To Be Automated"
"C101099","","","","To Be Automated"
"C101100","","","Passed","To Be Automated"
"C101100","","","","To Be Automated"
"C101100","","","","To Be Automated"
"C101101","","","Passed","To Be Automated"
"C101101","","","","To Be Automated"
"C101101","","","","To Be Automated"
"C101102","","","Passed","To Be Automated"
"C101102","","","","To Be Automated"
"C101102","","","","To Be Automated"
"C101120","","","Passed","To Be Automated"
"C101120","","","","To Be Automated"
"C101120","","","","To Be Automated"
"C101121","","","Passed","To Be Automated"
"C101121","","","","To Be Automated"
"C101121","","","","To Be Automated"
"C101122","","","Passed","To Be Automated"
"C101122","","","","To Be Automated"
"C101122","","","","To Be Automated"
"C101123","","","Passed","To Be Automated"
"C101123","","","","To Be Automated"
"C101123","","","","To Be Automated"
"C101124","","","Passed","To Be Automated"
"C101124","","","","To Be Automated"
"C101124","","","","To Be Automated"
"C101125","","","Passed","To Be Automated"
"C101125","","","","To Be Automated"
"C101125","","","","To Be Automated"
"C101126","","","Passed","To Be Automated"
"C101126","","","","To Be Automated"
"C101126","","","","To Be Automated"
"C101127","","","Passed","To Be Automated"
"C101127","","","","To Be Automated"
"C101127","","","","To Be Automated"
"C101128","","","Passed","To Be Automated"
"C101128","","","","To Be Automated"
"C101128","","","","To Be Automated"
"C101129","","","Passed","To Be Automated"
"C101129","","","","To Be Automated"
"C101129","","","","To Be Automated"
"C101130","","","Passed","To Be Automated"
"C101130","","","","To Be Automated"
"C101130","","","","To Be Automated"
"C101131","","","Passed","To Be Automated"
"C101131","","","","To Be Automated"
"C101131","","","","To Be Automated"
"C101132","","","Passed","To Be Automated"
"C101132","","","","To Be Automated"
"C101132","","","","To Be Automated"
"C101112","","","Passed","To Be Automated"
"C101112","","","","To Be Automated"
"C101112","","","","To Be Automated"
"C101113","","","Passed","To Be Automated"
"C101113","","","","To Be Automated"
"C101113","","","","To Be Automated"
"C101114","","","Passed","To Be Automated"
"C101114","","","","To Be Automated"
"C101114","","","","To Be Automated"
"C101115","","","Passed","To Be Automated"
"C101115","","","","To Be Automated"
"C101115","","","","To Be Automated"
"C101116","","","Passed","To Be Automated"
"C101116","","","","To Be Automated"
"C101116","","","","To Be Automated"
"C101117","","","Passed","To Be Automated"
"C101117","","","","To Be Automated"
"C101117","","","","To Be Automated"
"C101118","","","Passed","To Be Automated"
"C101118","","","","To Be Automated"
"C101118","","","","To Be Automated"
"C34256","138s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34256","143s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C34256","","INWK.CollaborationTests.srprofile","","Automated"
"C34258","384s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34258","393s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C34258","","INWK.CollaborationTests.srprofile","","Automated"
"C34257","279s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34257","","INWK.CollaborationTests.srprofile","","Automated"
"C37101","243s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37101","","INWK.CollaborationTests.srprofile","","Automated"
"C56698","207s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56698","","INWK.CollaborationTests.srprofile","","Automated"
"C56699","238s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56699","","INWK.CollaborationTests.srprofile","","Automated"
"C56700","156s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56700","","INWK.CollaborationTests.srprofile","","Automated"
"C56701","188s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C56701","","INWK.CollaborationTests.srprofile","","Automated"
"C92002","148s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C92002","","INWK.CollaborationTests.srprofile","","Automated"
"C37105","348s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C37105","93s","INWK.CollaborationTests.srprofile","Retest","Automated"
"C37105","","INWK.CollaborationTests.srprofile","","Automated"
"C34260","28s","INWK.CollaborationTests.srprofile","Passed","Automated"
"C34260","34s","INWK.CollaborationTests.srprofile","Retest","Automated"
